,Dim1,Dim2
Candela_Africa,1.3880068,6.4872375
Candela_Africa,1.9268299,6.3276167
Candela_Africa,2.0880349,6.2797728
Candela_Africa,-0.83708584,9.040224
Candela_Africa,-0.3323839,9.371469
Candela_Africa,3.0100453,7.7571316
Candela_Africa,-1.965638,7.848087
Candela_Africa,0.05519168,10.185006
Candela_Africa,-0.24367353,9.900748
Candela_Africa,3.1130815,7.0229387
Candela_Africa,0.98515886,7.724174
Candela_Africa,0.8066513,7.905389
Candela_Africa,-2.2006862,8.316179
Candela_Africa,-2.95341,6.729261
Candela_Africa,3.3362513,7.310086
Candela_Africa,0.6995274,10.058734
Candela_Africa,-3.1833494,6.340632
Candela_Africa,-2.9513953,7.205076
Candela_Africa,2.6143396,3.7352548
Candela_Africa,-3.3589985,6.206696
Candela_Africa,-1.0158228,9.41076
Candela_Africa,-1.6570878,8.636608
Candela_Africa,0.03714221,5.752811
Candela_Africa,2.7650821,8.004305
Candela_Africa,2.2795856,5.0130024
Candela_Africa,3.4410524,4.0485053
Candela_Africa,0.79516757,6.870077
Candela_Africa,-4.984501,2.0906842
Candela_Africa,21.666878,19.179937
Candela_Africa,22.643843,16.989552
Candela_Africa,25.598425,19.536436
Candela_Africa,29.874054,15.021425
Candela_Africa,29.59359,-1.7575189
Candela_Africa,24.41849,0.086596735
Candela_Africa,19.258348,11.328299
Candela_Africa,31.825026,21.303415
Candela_Africa,22.517107,17.236458
Candela_Africa,-20.870037,-5.7216
Chatelier_gut_obesity,46.747402,-12.369952
Chatelier_gut_obesity,55.3423,19.264145
Chatelier_gut_obesity,59.611286,15.880765
Chatelier_gut_obesity,48.60525,10.950154
Chatelier_gut_obesity,48.816788,-1.8281878
Chatelier_gut_obesity,62.139763,-8.0756445
Chatelier_gut_obesity,55.260345,-12.658852
Chatelier_gut_obesity,49.510315,-24.342648
Chatelier_gut_obesity,40.412945,-16.533752
Chatelier_gut_obesity,31.422245,-12.0420475
Chatelier_gut_obesity,44.599022,-23.044838
Chatelier_gut_obesity,53.405003,-9.063571
Chatelier_gut_obesity,34.995308,-8.152298
Chatelier_gut_obesity,39.710636,-21.476124
Chatelier_gut_obesity,11.714201,18.243164
Chatelier_gut_obesity,50.746048,11.593874
Chatelier_gut_obesity,50.571594,3.8762178
Chatelier_gut_obesity,45.284996,-0.7552695
Chatelier_gut_obesity,14.979084,8.145675
Chatelier_gut_obesity,61.730118,3.606189
Chatelier_gut_obesity,46.5203,3.6487715
Chatelier_gut_obesity,44.72829,-19.316832
Chatelier_gut_obesity,64.911514,-2.1841033
Chatelier_gut_obesity,53.55501,3.0663047
Chatelier_gut_obesity,43.60924,9.274085
Chatelier_gut_obesity,47.302956,0.43628615
Chatelier_gut_obesity,56.98289,-10.045868
Chatelier_gut_obesity,58.385754,-10.291531
Chatelier_gut_obesity,45.327564,1.4238268
Chatelier_gut_obesity,39.87973,-14.270978
Chatelier_gut_obesity,53.2851,6.4054675
Chatelier_gut_obesity,25.875282,-6.5288754
Chatelier_gut_obesity,48.921623,-4.91457
Chatelier_gut_obesity,17.484282,-0.7119799
Chatelier_gut_obesity,52.418156,-0.15130271
Chatelier_gut_obesity,48.018898,2.9927096
Chatelier_gut_obesity,42.51903,4.633254
Chatelier_gut_obesity,13.09592,16.988049
Chatelier_gut_obesity,48.753532,-29.946602
Chatelier_gut_obesity,56.580917,5.2092023
Chatelier_gut_obesity,50.68649,-12.6179905
Chatelier_gut_obesity,42.334373,-10.670739
Chatelier_gut_obesity,57.573086,-6.904601
Chatelier_gut_obesity,54.29035,-1.1722064
Chatelier_gut_obesity,27.218105,3.8714004
Chatelier_gut_obesity,2.3270302,-5.559112
Chatelier_gut_obesity,40.352962,-3.8611877
Chatelier_gut_obesity,51.920128,10.17464
Chatelier_gut_obesity,61.864372,0.6548962
Chatelier_gut_obesity,54.475853,15.375413
Chatelier_gut_obesity,45.398476,-7.0949283
Chatelier_gut_obesity,47.164577,-21.48555
Chatelier_gut_obesity,43.482742,-13.9353485
