,Dim1,Dim2
Candela_Africa,15.2333355,15.521889
Candela_Africa,15.279368,15.450406
Candela_Africa,15.218097,15.388836
Candela_Africa,15.265751,15.632506
Candela_Africa,15.232684,15.626416
Candela_Africa,15.28491,15.423176
Candela_Africa,15.226631,15.571072
Candela_Africa,15.205401,15.616412
Candela_Africa,15.231853,15.565361
Candela_Africa,15.241512,15.308843
Candela_Africa,15.266139,15.525375
Candela_Africa,15.247354,15.528582
Candela_Africa,15.23656,15.572336
Candela_Africa,15.348428,15.53393
Candela_Africa,15.186963,15.216738
Candela_Africa,15.165652,15.512824
Candela_Africa,15.343405,15.560819
Candela_Africa,15.321526,15.562495
Candela_Africa,15.387626,15.593376
Candela_Africa,15.337038,15.516014
Candela_Africa,15.208528,15.507902
Candela_Africa,15.26128,15.58181
Candela_Africa,15.335306,15.550364
Candela_Africa,15.272817,15.397115
Candela_Africa,15.225787,15.296311
Candela_Africa,15.190473,15.138469
Candela_Africa,15.091605,15.362793
Candela_Africa,14.317536,15.010301
Candela_Africa,14.032114,14.718212
Candela_Africa,14.314812,14.91592
Candela_Africa,11.889218,14.101792
Candela_Africa,11.666227,13.973679
Candela_Africa,12.411735,13.052014
Candela_Africa,14.1585,14.469812
Candela_Africa,14.320813,13.77882
Candela_Africa,11.734908,13.5967865
Candela_Africa,14.301673,14.92576
Candela_Africa,14.075265,15.016118
Chatelier_gut_obesity,12.9389515,13.402955
Chatelier_gut_obesity,12.126916,12.443819
Chatelier_gut_obesity,14.127891,13.868049
Chatelier_gut_obesity,13.619242,14.875659
Chatelier_gut_obesity,12.595701,14.330911
Chatelier_gut_obesity,12.487828,14.14369
Chatelier_gut_obesity,13.349076,12.673662
Chatelier_gut_obesity,13.177122,13.913996
Chatelier_gut_obesity,13.684052,12.916728
Chatelier_gut_obesity,13.521651,13.592653
Chatelier_gut_obesity,13.2319565,13.472585
Chatelier_gut_obesity,12.946157,14.171579
Chatelier_gut_obesity,13.781589,13.175188
Chatelier_gut_obesity,13.348256,12.988527
Chatelier_gut_obesity,13.838689,14.954996
Chatelier_gut_obesity,13.830922,14.968851
Chatelier_gut_obesity,13.911739,14.022873
Chatelier_gut_obesity,13.292491,13.406575
Chatelier_gut_obesity,14.420162,14.020664
Chatelier_gut_obesity,13.170963,13.849765
Chatelier_gut_obesity,13.429834,13.78388
Chatelier_gut_obesity,12.550029,13.215614
Chatelier_gut_obesity,13.696389,13.94057
Chatelier_gut_obesity,13.719419,13.791501
Chatelier_gut_obesity,13.084042,13.628303
Chatelier_gut_obesity,12.475367,13.305119
Chatelier_gut_obesity,12.6762295,13.664563
Chatelier_gut_obesity,12.830995,13.44863
Chatelier_gut_obesity,13.597039,13.898134
Chatelier_gut_obesity,13.225506,12.839462
Chatelier_gut_obesity,13.91843,13.941564
Chatelier_gut_obesity,14.040291,13.904384
Chatelier_gut_obesity,13.031214,13.751334
Chatelier_gut_obesity,14.085074,13.6322565
Chatelier_gut_obesity,13.13175,14.260627
Chatelier_gut_obesity,13.740733,13.793965
Chatelier_gut_obesity,13.503404,14.332241
Chatelier_gut_obesity,14.054339,15.046566
Chatelier_gut_obesity,13.059076,14.432785
Chatelier_gut_obesity,13.174431,14.099584
Chatelier_gut_obesity,12.889758,13.683173
Chatelier_gut_obesity,13.748656,13.639643
Chatelier_gut_obesity,13.297335,13.509634
Chatelier_gut_obesity,13.233183,14.108984
Chatelier_gut_obesity,12.745595,14.516115
Chatelier_gut_obesity,13.694047,12.490024
Chatelier_gut_obesity,12.279384,12.653311
Chatelier_gut_obesity,13.896631,14.867793
Chatelier_gut_obesity,13.93081,13.670492
Chatelier_gut_obesity,13.668919,14.448693
Chatelier_gut_obesity,12.5837965,13.481317
Chatelier_gut_obesity,13.449386,13.147612
Chatelier_gut_obesity,12.745339,12.552868
Chatelier_gut_obesity,13.080611,14.157291
Chatelier_gut_obesity,13.040509,13.825765
Chatelier_gut_obesity,12.717777,13.821831
Chatelier_gut_obesity,12.216537,13.089052
Chatelier_gut_obesity,11.339472,11.774555
Chatelier_gut_obesity,12.946192,12.652027
Chatelier_gut_obesity,13.195889,13.991353
Chatelier_gut_obesity,13.048285,13.832241
Chatelier_gut_obesity,13.57555,14.18411
Chatelier_gut_obesity,14.630702,14.755723
Chatelier_gut_obesity,13.585897,13.845198
Chatelier_gut_obesity,13.011849,13.607795
Chatelier_gut_obesity,13.432841,13.690368
Chatelier_gut_obesity,13.221035,13.940686
Chatelier_gut_obesity,13.240064,13.912696
Chatelier_gut_obesity,14.601401,13.719945
Chatelier_gut_obesity,13.4473,13.507869
Chatelier_gut_obesity,11.410798,13.267088
Chatelier_gut_obesity,13.227329,10.690312
Chatelier_gut_obesity,11.89204,12.447531
Chatelier_gut_obesity,12.725564,13.383659
Chatelier_gut_obesity,13.147516,13.844176
Chatelier_gut_obesity,14.519301,13.983337
Chatelier_gut_obesity,13.091249,13.019128
Chatelier_gut_obesity,14.354562,13.134224
Chatelier_gut_obesity,13.932305,13.976644
Chatelier_gut_obesity,13.127318,13.975807
Chatelier_gut_obesity,13.999832,14.956064
Chatelier_gut_obesity,13.247145,13.701827
Chatelier_gut_obesity,13.575534,14.015576
Chatelier_gut_obesity,13.345565,13.953853
Chatelier_gut_obesity,12.382189,14.221152
Chatelier_gut_obesity,12.354465,13.491764
Chatelier_gut_obesity,12.603589,14.022973
Chatelier_gut_obesity,14.028427,13.995564
Chatelier_gut_obesity,12.375161,13.860383
Chatelier_gut_obesity,14.270429,13.894514
Chatelier_gut_obesity,14.40977,13.44192
Chatelier_gut_obesity,12.769068,14.082881
Chatelier_gut_obesity,14.600545,13.799325
Chatelier_gut_obesity,13.888584,12.846135
Chatelier_gut_obesity,13.133978,12.780995
Chatelier_gut_obesity,11.341676,12.370814
Chatelier_gut_obesity,13.584844,13.886189
Chatelier_gut_obesity,13.3222065,12.893372
Chatelier_gut_obesity,13.084292,13.940043
Chatelier_gut_obesity,12.5587015,13.859391
